,City,Price,Area,Location,bhk
4365,Bangalore,3832000.0,1095.0,Bangalore Uttarahalli,2.0
4366,Bangalore,3377000.0,965.0,Bangalore Uttarahalli,2.0
4367,Bangalore,4560000.0,1303.0,Bangalore Uttarahalli,3.0
4368,Bangalore,5015000.0,1433.0,Bangalore Uttarahalli,3.0
4369,Bangalore,3769000.0,1077.0,Bangalore Uttarahalli,2.0
4370,Bangalore,3447000.0,985.0,Bangalore Uttarahalli,2.0
4371,Bangalore,4956000.0,1416.0,Bangalore Uttarahalli,3.0
4372,Bangalore,5323000.0,1521.0,Bangalore Uttarahalli,3.0
4373,Bangalore,3954999.0,1130.0,Bangalore Uttarahalli,2.0
4374,Bangalore,3419000.0,977.0,Bangalore Uttarahalli,2.0
4375,Bangalore,5351000.0,1529.0,Bangalore Uttarahalli,3.0
4376,Bangalore,4434000.0,1267.0,Bangalore Uttarahalli,3.0
4377,Bangalore,11000000.0,1690.0,Bangalore Uttarahalli,3.0
4378,Bangalore,24000000.0,4686.0,Bangalore Uttarahalli,4.0
4379,Bangalore,16100000.0,2235.0,Bangalore Uttarahalli,3.0
4381,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli,3.0
4385,Bangalore,8600000.0,1400.0,Bangalore Uttarahalli,3.0
4386,Bangalore,3293000.0,1045.0,Bangalore Uttarahalli,2.0
4390,Bangalore,7840000.0,1400.0,Bangalore Uttarahalli,3.0
4391,Bangalore,8120000.0,1450.0,Bangalore Uttarahalli,3.0
4392,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli,3.0
4393,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli,3.0
4394,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli,3.0
4395,Bangalore,10800000.0,2353.0,Bangalore Uttarahalli,3.0
4396,Bangalore,20400000.0,2353.0,Bangalore Uttarahalli,3.0
4397,Bangalore,8672000.0,2235.0,Bangalore Uttarahalli,3.0
4398,Bangalore,12800000.0,2243.0,Bangalore Uttarahalli,3.0
4400,Bangalore,13200000.0,2353.0,Bangalore Uttarahalli,3.0
4401,Bangalore,13200000.0,2353.0,Bangalore Uttarahalli,3.0
4402,Bangalore,5600000.0,1340.0,Bangalore Uttarahalli Hobli,3.0
4403,Bangalore,6850000.0,1305.0,Bangalore Uttarahalli Hobli,2.0
4404,Bangalore,7200000.0,1395.0,Bangalore Uttarahalli Hobli,1.0
4405,Bangalore,4700000.0,1352.0,Bangalore Uttarahalli Hobli,3.0
4406,Bangalore,4700000.0,1352.0,Bangalore Uttarahalli Hobli,3.0
4407,Bangalore,7678000.0,1002.0,Bangalore Uttarahalli Hobli,2.0
4408,Bangalore,7250000.0,1000.0,Bangalore Uttarahalli Hobli,2.0
4409,Bangalore,12200000.0,1300.0,Bangalore Uttarahalli Hobli,3.0
4410,Bangalore,3650000.0,1300.0,Bangalore Uttarahalli Hobli,3.0
4411,Bangalore,4500000.0,1339.0,Bangalore Uttarahalli Hobli,2.0
4414,Bangalore,8400000.0,1450.0,Bangalore Uttarahalli Main Road,3.0
4415,Bangalore,7840000.0,1400.0,Bangalore Uttarahalli Main Road,3.0
4416,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli Main Road,3.0
4417,Bangalore,8400000.0,1400.0,Bangalore Uttarahalli Main Road,3.0
4420,Bangalore,8400000.0,1450.0,Bangalore Uttarahalli Main Road,3.0
4421,Bangalore,8400000.0,1400.0,Bangalore Uttarahalli Main Road,3.0
4424,Bangalore,4054000.0,850.0,Bangalore Uttarahalli Main Road,2.0
4425,Bangalore,4237000.0,1105.0,Bangalore Uttarahalli Main Road,2.0
4427,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli Main Road,3.0
4429,Bangalore,8400000.0,1400.0,Bangalore Uttarahalli Main Road,3.0
4432,Bangalore,8400000.0,1400.0,Bangalore Uttarahalli Main Road,3.0
4433,Bangalore,8120000.0,1105.0,Bangalore Uttarahalli Main Road,2.0
4434,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli Main Road,3.0
4435,Bangalore,8400000.0,1450.0,Bangalore Uttarahalli Main Road,3.0
4436,Bangalore,8120000.0,1400.0,Bangalore Uttarahalli Main Road,3.0
4437,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli Main Road,3.0
4439,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli Main Road,3.0
4440,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli Main Road,3.0
4442,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli Main Road,3.0
4443,Bangalore,8400000.0,1400.0,Bangalore Uttarahalli Main Road,3.0
4446,Bangalore,6188000.0,1105.0,Bangalore Uttarahalli Main Road,2.0
4447,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli Main Road,3.0
4450,Bangalore,8400000.0,1400.0,Bangalore Uttarahalli Main Road,3.0
4451,Bangalore,8400000.0,1105.0,Bangalore Uttarahalli Main Road,2.0
4453,Bangalore,8400000.0,1450.0,Bangalore Uttarahalli Main Road,3.0
4454,Bangalore,8400000.0,1400.0,Bangalore Uttarahalli Main Road,3.0
4457,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli Main Road,3.0
4459,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli Main Road,3.0
4461,Bangalore,8081999.0,1400.0,Bangalore Uttarahalli Main Road,3.0
4462,Bangalore,8400000.0,1500.0,Bangalore Uttarahalli Main Road,3.0
4463,Bangalore,7208000.0,1105.0,Bangalore Uttarahalli Main Road,2.0
4465,Bangalore,3100000.0,1105.0,Bangalore Uttarahalli Main Road,2.0
4468,Bangalore,6917000.0,1105.0,Bangalore Uttarahalli Main Road,2.0
4469,Bangalore,4928000.0,1120.0,Bangalore Varthur,2.0
4470,Bangalore,4580000.0,1145.0,Bangalore Varthur,2.0
4471,Bangalore,8954000.0,1216.0,Bangalore Varthur,2.0
4472,Bangalore,8954000.0,1216.0,Bangalore Varthur,2.0
4473,Bangalore,8954000.0,1216.0,Bangalore Varthur,2.0
4474,Bangalore,8954000.0,1216.0,Bangalore Varthur,2.0
4475,Bangalore,8800000.0,1195.0,Bangalore Varthur,2.0
4476,Bangalore,15400000.0,2321.0,Bangalore Varthur,3.0
4477,Bangalore,11000000.0,1655.0,Bangalore Varthur,3.0
4478,Bangalore,9300000.0,1515.0,Bangalore Varthur,3.0
4479,Bangalore,4928000.0,1120.0,Bangalore Varthur,2.0
4480,Bangalore,4831000.0,1098.0,Bangalore Varthur,2.0
4481,Bangalore,7900000.0,1205.0,Bangalore Varthur,2.0
4482,Bangalore,6570000.0,1007.0,Bangalore Varthur,2.0
4483,Bangalore,4611000.0,1048.0,Bangalore Varthur,2.0
4486,Bangalore,4556000.0,1139.0,Bangalore Varthur,2.0
4487,Bangalore,4616000.0,1154.0,Bangalore Varthur,2.0
4488,Bangalore,4896000.0,1224.0,Bangalore Varthur,2.0
4489,Bangalore,4656000.0,1164.0,Bangalore Varthur,2.0
4490,Bangalore,4995000.0,1100.0,Bangalore Varthur,2.0
4491,Bangalore,4995000.0,1100.0,Bangalore Varthur,2.0
4492,Bangalore,4294000.0,976.0,Bangalore Varthur,2.0
4493,Bangalore,15000000.0,2134.0,Bangalore Varthur,3.0
4494,Bangalore,6533000.0,1110.0,Bangalore Varthur,2.0
4495,Bangalore,7467000.0,1345.0,Bangalore Varthur,2.0
4496,Bangalore,11000000.0,1655.0,Bangalore Varthur,3.0
4497,Bangalore,11000000.0,1655.0,Bangalore Varthur,3.0
4499,Bangalore,8509000.0,1485.0,Bangalore Varthur,3.0
4500,Bangalore,17100000.0,2321.0,Bangalore Varthur,3.0
4501,Bangalore,9100000.0,1216.0,Bangalore Varthur,2.0
4502,Bangalore,20000000.0,2830.0,Bangalore Varthur,4.0
4506,Bangalore,4306000.0,990.0,Bangalore Varthur,2.0
4508,Bangalore,4872000.0,1120.0,Bangalore Varthur,2.0
4509,Bangalore,4306000.0,990.0,Bangalore Varthur,2.0
4510,Bangalore,5002000.0,1150.0,Bangalore Varthur,2.0
4511,Bangalore,4872000.0,1120.0,Bangalore Varthur,2.0
4512,Bangalore,5002000.0,1150.0,Bangalore Varthur,2.0
4515,Bangalore,4611000.0,1060.0,Bangalore Varthur,2.0
4516,Bangalore,4611000.0,1060.0,Bangalore Varthur,2.0
4519,Bangalore,8800000.0,1195.0,Bangalore Varthur,2.0
4520,Bangalore,15400000.0,2321.0,Bangalore Varthur,3.0
4521,Bangalore,8800000.0,1195.0,Bangalore Varthur,2.0
4522,Bangalore,15400000.0,2321.0,Bangalore Varthur,3.0
4523,Bangalore,11000000.0,1655.0,Bangalore Varthur,3.0
4524,Bangalore,5400000.0,960.0,Bangalore Varthur,2.0
4525,Bangalore,8800000.0,1195.0,Bangalore Varthur,2.0
4526,Bangalore,15400000.0,2321.0,Bangalore Varthur,3.0
4527,Bangalore,11000000.0,1655.0,Bangalore Varthur,3.0
4528,Bangalore,6884999.0,1215.0,Bangalore Varthur,2.0
4530,Bangalore,5964000.0,1205.0,Bangalore Varthur,2.0
4532,Bangalore,6187000.0,1205.0,Bangalore Varthur,2.0
4533,Bangalore,6780000.0,1250.0,Bangalore Varthur,2.0
4534,Bangalore,8070000.0,1375.0,Bangalore Varthur,2.0
4536,Bangalore,8800000.0,1216.0,Bangalore Varthur,2.0
4539,Bangalore,7281000.0,1310.0,Bangalore Varthur,2.0
4540,Bangalore,7995999.0,1251.0,Bangalore Varthur,2.0
4541,Bangalore,10100000.0,1385.0,Bangalore Varthur,3.0
4542,Bangalore,10800000.0,1260.0,Bangalore Varthur,2.0
4545,Bangalore,11500000.0,1330.0,Bangalore Varthur,2.0
4546,Bangalore,8800000.0,1216.0,Bangalore Varthur,2.0
4549,Bangalore,8800000.0,1216.0,Bangalore Varthur,2.0
4552,Bangalore,7281000.0,1310.0,Bangalore Varthur,2.0
4553,Bangalore,7995999.0,1251.0,Bangalore Varthur,2.0
4555,Bangalore,4076000.0,1260.0,Bangalore Varthur,2.0
4558,Bangalore,8005000.0,1330.0,Bangalore Varthur,2.0
4559,Bangalore,5404000.0,1135.0,Bangalore Varthur,2.0
4560,Bangalore,5507000.0,1165.0,Bangalore Varthur,2.0
4561,Bangalore,6916000.0,1190.0,Bangalore Varthur,2.0
4563,Bangalore,11500000.0,1200.0,Bangalore Varthur,2.0
4564,Bangalore,5950000.0,1010.0,Bangalore Varthur,2.0
4567,Bangalore,8954000.0,1216.0,Bangalore Varthur,2.0
4568,Bangalore,8800000.0,1216.0,Bangalore Varthur,2.0
4570,Bangalore,14000000.0,1655.0,Bangalore Varthur,3.0
4571,Bangalore,8940000.0,1007.0,Bangalore Varthur,2.0
4573,Bangalore,18500000.0,1697.0,Bangalore Varthur,4.0
4575,Bangalore,4277000.0,1216.0,Bangalore Varthur,2.0
4576,Bangalore,9550000.0,1346.0,Bangalore Varthur,2.0
4577,Bangalore,9400000.0,1216.0,Bangalore Varthur,2.0
4578,Bangalore,8100000.0,1216.0,Bangalore Varthur,2.0
4579,Bangalore,8250000.0,1216.0,Bangalore Varthur,2.0
4580,Bangalore,7800000.0,1346.0,Bangalore Varthur,2.0
4581,Bangalore,8100000.0,1346.0,Bangalore Varthur,2.0
4582,Bangalore,12000000.0,1346.0,Bangalore Varthur,2.0
4583,Bangalore,11900000.0,1216.0,Bangalore Varthur,2.0
4584,Bangalore,10500000.0,1216.0,Bangalore Varthur,2.0
4585,Bangalore,3425000.0,1216.0,Bangalore Varthur,2.0
4588,Bangalore,8500000.0,1346.0,Bangalore Varthur,2.0
4590,Bangalore,7000000.0,1216.0,Bangalore Varthur,2.0
4591,Bangalore,7400000.0,1216.0,Bangalore Varthur,2.0
4592,Bangalore,6250000.0,1346.0,Bangalore Varthur,2.0
4593,Bangalore,9300000.0,1346.0,Bangalore Varthur,2.0
4594,Bangalore,6150000.0,1346.0,Bangalore Varthur,2.0
4595,Bangalore,6150000.0,1216.0,Bangalore Varthur,2.0
4596,Bangalore,9450000.0,1216.0,Bangalore Varthur,2.0
4597,Bangalore,9300000.0,1216.0,Bangalore Varthur,2.0
4598,Bangalore,8400000.0,1216.0,Bangalore Varthur,2.0
4599,Bangalore,9200000.0,1216.0,Bangalore Varthur,2.0
4600,Bangalore,5914000.0,1346.0,Bangalore Varthur,2.0
4601,Bangalore,4500000.0,1346.0,Bangalore Varthur,2.0
4602,Bangalore,5586000.0,1346.0,Bangalore Varthur,2.0
4603,Bangalore,6000000.0,1216.0,Bangalore Varthur,2.0
4604,Bangalore,6200000.0,1346.0,Bangalore Varthur,2.0
4607,Bangalore,2288000.0,1216.0,Bangalore Varthur,2.0
4608,Bangalore,5223000.0,1000.0,Bangalore Varthur,2.0
4609,Bangalore,8137000.0,1050.0,Bangalore Varthur,2.0
4610,Bangalore,5424000.0,1173.0,Bangalore Varthur,2.0
4611,Bangalore,7925000.0,1254.0,Bangalore Varthur,2.0
4613,Bangalore,5177000.0,1224.0,Bangalore Varthur,2.0
4614,Bangalore,5173000.0,1166.0,Bangalore Varthur,2.0
4616,Bangalore,5064000.0,1209.0,Bangalore Varthur,2.0
4618,Bangalore,3329999.0,1151.0,Bangalore Varthur,2.0
4619,Bangalore,3100000.0,1150.0,Bangalore Varthur,2.0
4620,Bangalore,2745000.0,1149.0,Bangalore Varthur,2.0
4621,Bangalore,2899000.0,1214.0,Bangalore Varthur,2.0
4622,Bangalore,11000000.0,1123.0,Bangalore Varthur,2.0
4623,Bangalore,11000000.0,1198.0,Bangalore Varthur,2.0
4624,Bangalore,2585000.0,1150.0,Bangalore Varthur,2.0
4625,Bangalore,8405000.0,1405.0,Bangalore Whitefield Hope Farm Junction,3.0
4627,Bangalore,8405000.0,1405.0,Bangalore Whitefield Hope Farm Junction,3.0
4629,Bangalore,12400000.0,1705.0,Bangalore Whitefield Hope Farm Junction,3.0
4630,Bangalore,8405000.0,1405.0,Bangalore Whitefield Hope Farm Junction,3.0
4632,Bangalore,12400000.0,1705.0,Bangalore Whitefield Hope Farm Junction,3.0
4633,Bangalore,6520000.0,1304.0,Bangalore Whitefield Hope Farm Junction,3.0
4635,Bangalore,9141000.0,1540.0,Bangalore Whitefield Hope Farm Junction,3.0
4636,Bangalore,9522000.0,1610.0,Bangalore Whitefield Hope Farm Junction,3.0
4637,Bangalore,10000000.0,1715.0,Bangalore Whitefield Hope Farm Junction,3.0
4638,Bangalore,7211000.0,1195.0,Bangalore Whitefield Hope Farm Junction,2.0
4639,Bangalore,8514000.0,1425.0,Bangalore Whitefield Hope Farm Junction,3.0
4640,Bangalore,10300000.0,1760.0,Bangalore Whitefield Hope Farm Junction,3.0
4641,Bangalore,7783000.0,1300.0,Bangalore Whitefield Hope Farm Junction,2.0
4642,Bangalore,7429000.0,1235.0,Bangalore Whitefield Hope Farm Junction,2.0
4643,Bangalore,7809999.0,1305.0,Bangalore Whitefield Hope Farm Junction,2.0
4654,Bangalore,14400000.0,2000.0,Bangalore Whitefield Hope Farm Junction,3.0
4655,Bangalore,13700000.0,1900.0,Bangalore Whitefield Hope Farm Junction,3.0
4656,Bangalore,11399999.0,1560.0,Bangalore Whitefield Hope Farm Junction,3.0
4657,Bangalore,7125000.0,1425.0,Bangalore Whitefield Hope Farm Junction,3.0
4658,Bangalore,10600000.0,1596.0,Bangalore Whitefield Hope Farm Junction,3.0
4659,Bangalore,10600000.0,1574.0,Bangalore Whitefield Hope Farm Junction,3.0
4660,Bangalore,8200000.0,1173.0,Bangalore Whitefield Hope Farm Junction,2.0
4661,Bangalore,4590000.0,1080.0,Bangalore Whitefield Hope Farm Junction,2.0
4662,Bangalore,4738000.0,1115.0,Bangalore Whitefield Hope Farm Junction,2.0
4663,Bangalore,4653000.0,1095.0,Bangalore Whitefield Hope Farm Junction,2.0
4664,Bangalore,4781000.0,1125.0,Bangalore Whitefield Hope Farm Junction,2.0
4665,Bangalore,4505000.0,1060.0,Bangalore Whitefield Hope Farm Junction,2.0
4666,Bangalore,4632000.0,1090.0,Bangalore Whitefield Hope Farm Junction,2.0
4667,Bangalore,5100000.0,1200.0,Bangalore Whitefield Hope Farm Junction,2.0
4668,Bangalore,4505000.0,1325.0,Bangalore Whitefield Hope Farm Junction,2.0
4670,Bangalore,3927000.0,1155.0,Bangalore Whitefield Hope Farm Junction,2.0
4671,Bangalore,4369000.0,1285.0,Bangalore Whitefield Hope Farm Junction,2.0
4673,Bangalore,4352000.0,1280.0,Bangalore Whitefield Hope Farm Junction,2.0
4674,Bangalore,4386000.0,1290.0,Bangalore Whitefield Hope Farm Junction,2.0
4675,Bangalore,4046000.0,1190.0,Bangalore Whitefield Hope Farm Junction,2.0
4676,Bangalore,4369000.0,1285.0,Bangalore Whitefield Hope Farm Junction,2.0
4677,Bangalore,4751000.0,1145.0,Bangalore Whitefield Hope Farm Junction,2.0
4678,Bangalore,4565000.0,1100.0,Bangalore Whitefield Hope Farm Junction,2.0
4681,Bangalore,11600000.0,1835.0,Bangalore Whitefield Hope Farm Junction,3.0
4682,Bangalore,11700000.0,1850.0,Bangalore Whitefield Hope Farm Junction,3.0
4683,Bangalore,11700000.0,1860.0,Bangalore Whitefield Hope Farm Junction,3.0
4684,Bangalore,11200000.0,1765.0,Bangalore Whitefield Hope Farm Junction,3.0
4685,Bangalore,11500000.0,1830.0,Bangalore Whitefield Hope Farm Junction,3.0
4686,Bangalore,11000000.0,1730.0,Bangalore Whitefield Hope Farm Junction,3.0
4688,Bangalore,11700000.0,1730.0,Bangalore Whitefield Hope Farm Junction,3.0
4689,Bangalore,28600000.0,3729.0,Bangalore Whitefield Hope Farm Junction,4.0
4690,Bangalore,8699000.0,1730.0,Bangalore Whitefield Hope Farm Junction,3.0
4691,Bangalore,11700000.0,1835.0,Bangalore Whitefield Hope Farm Junction,3.0
4692,Bangalore,11700000.0,1850.0,Bangalore Whitefield Hope Farm Junction,3.0
4693,Bangalore,11200000.0,1860.0,Bangalore Whitefield Hope Farm Junction,3.0
4694,Bangalore,11500000.0,1765.0,Bangalore Whitefield Hope Farm Junction,3.0
4695,Bangalore,11900000.0,1830.0,Bangalore Whitefield Hope Farm Junction,3.0
4699,Bangalore,10200000.0,1860.0,Bangalore Whitefield Hope Farm Junction,3.0
4700,Bangalore,10400000.0,1830.0,Bangalore Whitefield Hope Farm Junction,3.0
4703,Bangalore,7248000.0,1470.0,Bangalore Whitefield Hope Farm Junction,3.0
4704,Bangalore,7433000.0,1200.0,Bangalore Whitefield Hope Farm Junction,2.0
4705,Bangalore,7700000.0,1362.0,Bangalore Yelahanka,2.0
4706,Bangalore,7700000.0,1362.0,Bangalore Yelahanka,2.0
4707,Bangalore,7700000.0,1362.0,Bangalore Yelahanka,2.0
4708,Bangalore,6900000.0,1273.0,Bangalore Yelahanka,2.0
4710,Bangalore,7300000.0,1304.0,Bangalore Yelahanka,2.0
4713,Bangalore,29600000.0,4237.0,Bangalore Yelahanka,4.0
4714,Bangalore,19500000.0,2795.0,Bangalore Yelahanka,3.0
4715,Bangalore,7500000.0,1273.0,Bangalore Yelahanka,2.0
4716,Bangalore,21800000.0,3122.0,Bangalore Yelahanka,4.0
4720,Bangalore,6687000.0,1217.0,Bangalore Yelahanka,2.0
4721,Bangalore,6448000.0,1171.0,Bangalore Yelahanka,2.0
4722,Bangalore,9900000.0,1545.0,Bangalore Yelahanka,3.0
4723,Bangalore,10100000.0,1560.0,Bangalore Yelahanka,3.0
4724,Bangalore,10600000.0,1635.0,Bangalore Yelahanka,3.0
4725,Bangalore,10600000.0,1635.0,Bangalore Yelahanka,3.0
4726,Bangalore,10600000.0,1635.0,Bangalore Yelahanka,3.0
4727,Bangalore,9200000.0,1475.0,Bangalore Yelahanka,3.0
4728,Bangalore,10100000.0,1560.0,Bangalore Yelahanka,3.0
4729,Bangalore,10300000.0,1620.0,Bangalore Yelahanka,3.0
4731,Bangalore,2800000.0,1140.0,Bangalore Yelahanka,2.0
4732,Bangalore,7145999.0,1362.0,Bangalore Yelahanka,2.0
4733,Bangalore,9899000.0,1273.0,Bangalore Yelahanka,2.0
4735,Bangalore,8954000.0,1304.0,Bangalore Yelahanka,2.0
4744,Bangalore,5313000.0,1113.0,Bangalore Yelahanka,2.0
4747,Bangalore,5872000.0,1053.0,Bangalore Yelahanka,2.0
4749,Bangalore,4463000.0,1114.0,Bangalore Yelahanka,2.0
4750,Bangalore,5690000.0,1102.0,Bangalore Yelahanka,2.0
4752,Bangalore,4353000.0,1145.0,Bangalore Yelahanka,2.0
4753,Bangalore,4410000.0,1075.0,Bangalore Yelahanka,2.0
4754,Bangalore,5475000.0,1089.0,Bangalore Yelahanka,2.0
4756,Bangalore,4382000.0,1148.0,Bangalore Yelahanka,2.0
4757,Bangalore,4305000.0,1082.0,Bangalore Yelahanka,2.0
4758,Bangalore,5621000.0,1063.0,Bangalore Yelahanka,2.0
4760,Bangalore,5641000.0,1062.0,Bangalore Yelahanka,2.0
4762,Bangalore,4855000.0,1057.0,Bangalore Yelahanka,2.0
4763,Bangalore,11200000.0,1199.0,Bangalore Yelahanka,2.0
4766,Bangalore,9505000.0,1545.0,Bangalore Yelahanka,3.0
4771,Bangalore,8900000.0,1304.0,Bangalore Yelahanka,2.0
4772,Bangalore,7145999.0,1362.0,Bangalore Yelahanka,2.0
4773,Bangalore,9899000.0,1273.0,Bangalore Yelahanka,2.0
4775,Bangalore,16700000.0,2686.0,Bangalore Yelahanka,3.0
4777,Bangalore,20700000.0,2798.0,Bangalore Yelahanka,3.0
4780,Bangalore,16000000.0,1892.0,Bangalore Yelahanka,3.0
4787,Bangalore,21500000.0,1530.0,Bangalore Yelahanka,3.0
4788,Bangalore,8100000.0,1040.0,Bangalore Yelahanka,2.0
4791,Bangalore,8791000.0,1350.0,Bangalore Yelahanka,3.0
4795,Bangalore,7822000.0,990.0,Bangalore Yelahanka,2.0
4796,Bangalore,8217000.0,1330.0,Bangalore Yelahanka,3.0
4800,Bangalore,5892000.0,1050.0,Bangalore Yelahanka,2.0
4804,Bangalore,7822000.0,990.0,Bangalore Yelahanka,2.0
4807,Bangalore,17500000.0,2661.0,Bangalore Yelahanka,3.0
4810,Bangalore,3900000.0,672.0,Bangalore Yelahanka,2.0
4811,Bangalore,3500000.0,725.0,Bangalore Yelahanka,2.0
4812,Bangalore,3490000.0,1177.0,Bangalore Yelahanka,2.0
4813,Bangalore,12000000.0,725.0,Bangalore Yelahanka,2.0
4814,Bangalore,3500000.0,725.0,Bangalore Yelahanka,2.0
4815,Bangalore,6340000.0,725.0,Bangalore Yelahanka,2.0
4816,Bangalore,10600000.0,655.0,Bangalore Yelahanka,2.0
4817,Bangalore,7840000.0,1170.0,Bangalore Yelahanka,2.0
4819,Bangalore,8400000.0,1322.0,Bangalore Yelahanka,2.0
4821,Bangalore,4940000.0,1304.0,Bangalore Yelahanka,2.0
4826,Bangalore,5322000.0,937.0,Bangalore Yelahanka,2.0
4828,Bangalore,6605000.0,923.0,Bangalore Yelahanka,2.0
4831,Bangalore,22900000.0,1975.0,Bangalore Yeshwantpur,3.0
4832,Bangalore,23400000.0,3835.0,Bangalore Yeshwantpur,4.0
4833,Bangalore,48099999.0,3755.0,Bangalore Yeshwantpur,4.0
4834,Bangalore,31200000.0,4010.0,Bangalore Yeshwantpur,4.0
4835,Bangalore,25200000.0,2600.0,Bangalore Yeshwantpur,4.0
4836,Bangalore,23200000.0,2100.0,Bangalore Yeshwantpur,3.0
4837,Bangalore,46800000.0,5310.0,Bangalore Yeshwantpur,5.0
4838,Bangalore,24600000.0,3900.0,Bangalore Yeshwantpur,4.0
4839,Bangalore,31300000.0,4105.0,Bangalore Yeshwantpur,4.0
4841,Bangalore,13300000.0,1760.0,Bangalore Yeshwantpur,4.0
4842,Bangalore,13100000.0,1725.0,Bangalore Yeshwantpur,4.0
4843,Bangalore,11700000.0,1693.0,Bangalore Yeshwantpur,4.0
4844,Bangalore,11500000.0,1513.0,Bangalore Yeshwantpur,3.0
4845,Bangalore,10300000.0,1479.0,Bangalore Yeshwantpur,3.0
4846,Bangalore,11600000.0,1322.0,Bangalore Yeshwantpur,2.0
4847,Bangalore,13200000.0,1455.0,Bangalore Yeshwantpur,3.0
4848,Bangalore,11399999.0,1713.0,Bangalore Yeshwantpur,4.0
4852,Bangalore,9700000.0,1535.0,Bangalore Yeshwantpur,3.0
4853,Bangalore,7020000.0,1350.0,Bangalore Yeshwantpur,3.0
4854,Bangalore,5298000.0,1120.0,Bangalore Yeshwantpur,2.0
4856,Bangalore,4815000.0,1075.0,Bangalore Yeshwantpur,2.0
4857,Bangalore,4792000.0,1205.0,Bangalore Yeshwantpur,2.0
4858,Bangalore,3329999.0,1085.0,Bangalore Yeshwantpur,2.0
4861,Bangalore,7515000.0,1260.0,Bangalore Yeshwantpur,2.0
4862,Bangalore,6906999.0,1070.0,Bangalore Yeshwantpur,2.0
4863,Bangalore,4837000.0,1065.0,Bangalore Yeshwantpur,2.0
4864,Bangalore,4657000.0,1110.0,Bangalore Yeshwantpur,2.0
4865,Bangalore,4860000.0,1045.0,Bangalore Yeshwantpur,2.0
4867,Bangalore,11900000.0,1030.0,Bangalore Yeshwantpur,2.0
4868,Bangalore,11900000.0,1685.0,Bangalore Yeshwantpur,3.0
4870,Bangalore,3000000.0,1035.0,Bangalore Yeshwantpur,2.0
4871,Bangalore,2300000.0,1080.0,Bangalore Yeshwantpur,2.0
4873,Bangalore,4057000.0,940.0,Bangalore sarjapura attibele road,2.0
4874,Bangalore,2745000.0,1068.0,Bangalore sarjapura attibele road,2.0
4875,Bangalore,4133000.0,1067.0,Bangalore sarjapura attibele road,2.0
4878,Bangalore,3675000.0,943.0,Bangalore sarjapura attibele road,2.0
4879,Bangalore,8120000.0,1400.0,Bangalore sarjapura attibele road,3.0
4880,Bangalore,5750000.0,943.0,Bangalore sarjapura attibele road,2.0
4881,Bangalore,8400000.0,1397.0,Bangalore sarjapura attibele road,3.0
4882,Bangalore,8120000.0,1468.0,Bangalore sarjapura attibele road,3.0
4883,Bangalore,5750000.0,923.0,Bangalore sarjapura attibele road,3.0
4884,Bangalore,2900000.0,1017.0,Bangalore sarjapura attibele road,2.0
4885,Bangalore,3100000.0,1069.0,Bangalore sarjapura attibele road,2.0
4886,Bangalore,4864000.0,1019.0,Bangalore sarjapura attibele road,2.0
4887,Bangalore,7300000.0,1397.0,Bangalore sarjapura attibele road,3.0
4888,Bangalore,3100000.0,944.0,Bangalore sarjapura attibele road,2.0
4889,Bangalore,2848000.0,1067.0,Bangalore sarjapura attibele road,2.0
4890,Bangalore,6188000.0,943.0,Bangalore sarjapura attibele road,2.0
4892,Bangalore,5610000.0,1018.0,Bangalore sarjapura attibele road,2.0
4893,Bangalore,8400000.0,1100.0,Bangalore sarjapura attibele road,2.0
4894,Bangalore,8400000.0,1020.0,Bangalore sarjapura attibele road,2.0
4895,Bangalore,3100000.0,1183.0,Bangalore sarjapura attibele road,2.0
4899,Bangalore,7000000.0,944.0,Bangalore sarjapura attibele road,2.0
4900,Bangalore,2975000.0,1068.0,Bangalore sarjapura attibele road,2.0
4901,Bangalore,6580000.0,926.0,Bangalore sarjapura attibele road,3.0
4902,Bangalore,3101000.0,1182.0,Bangalore sarjapura attibele road,2.0
